product/mobiles/mobile1.jpg,https://amzn.to/3ISXBUc,Samsung Galaxy M33 5G
product/mobiles/mobile2.jpg,https://amzn.to/43HldmL,Vivo Y22
product/mobiles/mobile3.jpg,https://amzn.to/45LSVJI,Redmi 10 Power
product/mobiles/mobile4.jpg,https://amzn.to/3WNWURH,realme narzo 50i Prime 
product/mobiles/mobile5.jpg,https://amzn.to/3X1Jfqx,OnePlus Nord CE 3 Lite 5G
