product/laptops/laptop1.jpg,https://amzn.to/42jq9wL,ASUS TUF Gaming F15
product/laptops/laptop2.jpg,https://amzn.to/3OSjUNv,HP Pavilion Gaming 15.6 inches(39.6cm) FHD
product/laptops/laptop3.jpg,https://amzn.to/3WP0Odi,HP Pavilion 14 inch(35.6cm) IPS Micro-Edge FHD Touch Laptop
product/laptops/laptop4.jpg,https://amzn.to/3qolcWo,ASUS TUF Gaming F15 (2023)
product/laptops/laptop5.jpg,https://amzn.to/3ozRptq,ASUS ROG Strix G17 (2022)
