product/gadgets/gadget1.jpg,https://amzn.to/3IOkkRm,Lapster 5-in-1 Multi-Function Laptop Cleaning Brush
product/gadgets/gadget2.jpg,https://amzn.to/43DTOSt,Portronics My buddy plus Adjustable Laptop cooling Table 
product/gadgets/gadget3.jpg,https://amzn.to/45L6okC,Zebronics ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights
product/gadgets/gadget4.jpg,https://amzn.to/43BkJyk,Portronics Clean N 18 in 1 Smart Gadget Cleaning Kit for Smartphones, Tablets, Laptops
product/gadgets/gadget5.jpg,https://amzn.to/3WKyaK0,Dyazo 6 Angle Foldable & Portable Laptop Riser Stand Made with Aluminum Alloy
